time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
2.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
2.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
2.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
2.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
2.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.031, 347.691, 352.553,1.782, 0.786, -3.072,356.343, 23.282, 327.742,null,null,null,null,null,null
2.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.032, 347.661, 352.550,1.782, 0.786, -3.073,356.355, 23.269, 327.715,null,null,null,null,null,null
2.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.124, 347.641, 352.491,1.782, 0.786, -3.073,356.334, 23.243, 327.733,null,null,null,null,null,null
2.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
2.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
2.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.108, 347.664, 352.513,1.782, 0.786, -3.073,356.333, 23.209, 327.713,null,null,null,null,null,null
3.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.628, 1.245, -3.060,1.114, 347.645, 352.556,1.782, 0.786, -3.073,356.362, 23.197, 327.738,null,null,null,null,null,null
3.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.060, 347.737, 352.633,1.782, 0.786, -3.073,356.332, 23.181, 327.741,null,null,null,null,null,null
3.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
3.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
3.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
3.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
4.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
4.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
4.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
4.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.013, 347.789, 352.565,1.782, 0.786, -3.073,356.312, 23.145, 327.771,null,null,null,null,null,null
