time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
3.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.502, 5.000, 353.180,-0.274, 0.775, -2.231,10.905, 348.346, 14.633,null,null,null,null,null,null
3.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.529, 5.010, 353.205,-0.275, 0.775, -2.231,10.978, 348.322, 14.672,null,null,null,null,null,null
4.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.457,4.553, 4.950, 353.264,-0.275, 0.775, -2.231,11.036, 348.367, 14.716,null,null,null,null,null,null
4.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.271, -2.457,4.655, 4.947, 353.252,-0.275, 0.775, -2.231,11.062, 348.347, 14.616,null,null,null,null,null,null
