time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
2.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
2.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.653, 1.272, -3.204,357.352, 92.084, 353.061,1.792, 0.784, -3.120,355.776, 37.490, 328.803,null,null,null,null,null,null
