time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
2.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
2.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.324, 1.274, -2.451,5.223, 12.095, 355.346,-0.272, 0.783, -2.222,11.829, 345.669, 15.371,0.111, 1.084, -0.419,null,null,null
