time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
0.660,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.666,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.672,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.678,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.684,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.690,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.696,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.702,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.708,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.714,-1.165, 1.435, -3.477,330.488, 284.613, 354.452,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.012, 71.909, 44.378,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.721,-1.165, 1.435, -3.477,330.549, 284.601, 354.499,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.019, 71.934, 44.414,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.727,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.085, 72.110, 44.304,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.733,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.739,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.745,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.751,-1.165, 1.436, -3.477,330.486, 284.618, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,323.995, 72.126, 44.404,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
