time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
1.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.385, 1.521, -0.924,19.374, 61.625, 346.940,2.482, 0.940, -1.027,355.881, 280.205, 345.938,null,null,null,null,null,null
1.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
1.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
2.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
2.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
2.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
2.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.369, 1.533, -0.909,18.167, 55.800, 347.453,2.475, 0.946, -1.027,355.400, 281.477, 346.729,null,null,null,null,null,null
